key,municipio,departamento,ano,mes,fecha_hecho,cod_muni,SECUESTRO EXTORSIVO,SECUESTRO SIMPLE,TOTAL SECUESTROS,POB_CABECERA,POB_RURAL,POB_TOTAL,Tasa_100_habitantes,periodo,ASESINATOS,Coeficiente de Gini,Incidencia de la pobreza monetaria,Incidencia de la pobreza monetaria extrema,Población en condición de miseria,Índice de pobreza multidimensional - IPM,CULTIVOS_COCA,TOTAL_DESAPARICION,TOTAL_ACCIONES,TOTAL MASACRE
73675-2009,SAN ANTONIO,TOLIMA,2009,9,2009-09-05,73675,1.0,0.0,1.0,4668,9841,14509,6.892273761113792,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
73678-1998,SAN LUIS,TOLIMA,1998,7,1998-07-02,73678,1.0,0.0,1.0,3589,11192,14781,6.76544212164265,1995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73678-2002,SAN LUIS,TOLIMA,2002,2,2002-02-28,73678,0.0,1.0,1.0,3665,10830,14495,6.89893066574681,2000,16.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
73678-2009,SAN LUIS,TOLIMA,2009,2,2009-02-08,73678,1.0,0.0,1.0,3718,10193,13911,7.188555819135935,2005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
73686-2001,SANTA ISABEL,TOLIMA,2001,6,2001-06-29,73686,1.0,0.0,1.0,2327,4397,6724,14.872099940511601,2000,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0
73686-2007,SANTA ISABEL,TOLIMA,2007,2,2007-02-19,73686,0.0,1.0,1.0,2303,4088,6391,15.647003598810826,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
73686-2008,SANTA ISABEL,TOLIMA,2008,3,2008-03-06,73686,0.0,1.0,1.0,2275,4066,6341,15.770383220312253,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
73770-2006,SUAREZ,TOLIMA,2006,10,2006-10-08,73770,0.0,2.0,2.0,1589,2634,4223,47.359696897939855,2005,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
73854-1997,VALLE DE SAN JUAN,TOLIMA,1997,5,1997-05-19,73854,2.0,0.0,2.0,1960,3781,5741,34.83713638738896,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73854-1999,VALLE DE SAN JUAN,TOLIMA,1999,12,1999-12-13,73854,2.0,0.0,2.0,1987,3730,5717,34.983382893125764,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73854-2007,VALLE DE SAN JUAN,TOLIMA,2007,12,2007-12-05,73854,0.0,1.0,1.0,2061,3526,5587,17.89869339538214,2005,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73854-2009,VALLE DE SAN JUAN,TOLIMA,2009,4,2009-04-05,73854,1.0,0.0,1.0,2078,3504,5582,17.914725904693658,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73861-1996,VENADILLO,TOLIMA,1996,5,1996-05-15,73861,1.0,0.0,1.0,9287,5658,14945,6.691201070592172,1995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
73861-1998,VENADILLO,TOLIMA,1998,2,1998-02-15,73861,7.0,4.0,11.0,9265,5523,14788,74.38463619150663,1995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73861-1999,VENADILLO,TOLIMA,1999,4,1999-04-24,73861,9.0,3.0,12.0,9260,5409,14669,81.80516735973823,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
73861-2000,VENADILLO,TOLIMA,2000,8,2000-08-02,73861,8.0,0.0,8.0,9273,5338,14611,54.753268085688866,2000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
73861-2001,VENADILLO,TOLIMA,2001,6,2001-06-29,73861,4.0,35.0,39.0,9264,5308,14572,267.6365632720285,2000,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0
73861-2002,VENADILLO,TOLIMA,2002,3,2002-03-18,73861,12.0,5.0,17.0,9258,5205,14463,117.541312314181,2000,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0
73861-2003,VENADILLO,TOLIMA,2003,2,2003-02-20,73861,1.0,2.0,3.0,9225,5161,14386,20.853607674127627,2000,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
73861-2004,VENADILLO,TOLIMA,2004,5,2004-05-09,73861,3.0,1.0,4.0,9205,5093,14298,27.975940691005732,2000,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
73861-2005,VENADILLO,TOLIMA,2005,9,2005-09-03,73861,0.0,1.0,1.0,9180,5035,14215,7.034822370735139,2005,4.0,0.0,0.0,0.0,0.0,72.87,0.0,1.0,0.0,0.0
73861-2007,VENADILLO,TOLIMA,2007,4,2007-04-11,73861,0.0,6.0,6.0,9105,4863,13968,42.955326460481096,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
73861-2008,VENADILLO,TOLIMA,2008,3,2008-03-27,73861,0.0,2.0,2.0,9071,4809,13880,14.409221902017292,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73861-2009,VENADILLO,TOLIMA,2009,2,2009-02-07,73861,1.0,0.0,1.0,9014,4768,13782,7.255840951966333,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
73861-2014,VENADILLO,TOLIMA,2014,11,2014-11-13,73861,1.0,0.0,1.0,8798,4454,13252,7.546030787805614,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73861-2015,VENADILLO,TOLIMA,2015,9,2015-09-30,73861,1.0,0.0,1.0,8753,4349,13102,7.632422530911312,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73870-2000,VILLAHERMOSA,TOLIMA,2000,10,2000-10-15,73870,0.0,1.0,1.0,3591,8117,11708,8.541168431841475,2000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
73870-2002,VILLAHERMOSA,TOLIMA,2002,8,2002-08-12,73870,1.0,0.0,1.0,3548,7851,11399,8.772699359592947,2000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
73870-2003,VILLAHERMOSA,TOLIMA,2003,12,2003-12-14,73870,1.0,0.0,1.0,3564,7715,11279,8.8660342228921,2000,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0
73870-2005,VILLAHERMOSA,TOLIMA,2005,7,2005-07-01,73870,0.0,1.0,1.0,3531,7422,10953,9.12991874372318,2005,0.0,0.0,0.0,0.0,0.0,72.79,0.0,0.0,2.0,0.0
73870-2009,VILLAHERMOSA,TOLIMA,2009,5,2009-05-10,73870,1.0,0.0,1.0,3440,6868,10308,9.701202949165696,2005,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
73873-1999,VILLARRICA,TOLIMA,1999,2,1999-02-22,73873,2.0,0.0,2.0,2638,4933,7571,26.41658961828028,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
73873-2000,VILLARRICA,TOLIMA,2000,9,2000-09-20,73873,2.0,0.0,2.0,2582,4837,7419,26.957811025744707,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
76001-1996,CALI,VALLE DEL CAUCA,1996,3,1996-03-04,76001,39.0,2.0,41.0,1885135,37776,1922911,2.132183964832486,1995,17.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0
76001-1997,CALI,VALLE DEL CAUCA,1997,1,1997-01-22,76001,35.0,3.0,38.0,1907375,38601,1945976,1.952747618675667,1995,28.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0
76001-1998,CALI,VALLE DEL CAUCA,1998,1,1998-01-07,76001,64.0,8.0,72.0,1928263,39434,1967697,3.6590999528890884,1995,42.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0
76001-1999,CALI,VALLE DEL CAUCA,1999,1,1999-01-15,76001,218.0,9.0,227.0,1947747,40269,1988016,11.418419167652575,1995,59.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0
76001-2000,CALI,VALLE DEL CAUCA,2000,1,2000-01-04,76001,84.0,62.0,146.0,1965622,41106,2006728,7.275525133451071,2000,77.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,34.0,5.0
76001-2001,CALI,VALLE DEL CAUCA,2001,1,2001-01-15,76001,38.0,54.0,92.0,1981755,41916,2023671,4.54619352651691,2000,67.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,14.0,0.0
76001-2002,CALI,VALLE DEL CAUCA,2002,2,2002-02-01,76001,35.0,27.0,62.0,1996452,42724,2039176,3.0404437870983183,2000,95.0,0.53,33.5,6.2,0.0,0.0,0.0,48.0,44.0,0.0
76001-2003,CALI,VALLE DEL CAUCA,2003,1,2003-01-03,76001,18.0,9.0,27.0,2010489,43537,2054026,1.3144916373989424,2000,100.0,0.51,33.7,5.4,0.0,0.0,0.0,24.0,5.0,4.0
76001-2004,CALI,VALLE DEL CAUCA,2004,1,2004-01-12,76001,13.0,8.0,21.0,2024670,44376,2069046,1.0149605180358483,2000,112.0,0.51,31.8,5.3,0.0,0.0,0.0,39.0,2.0,4.0
76001-2005,CALI,VALLE DEL CAUCA,2005,1,2005-01-26,76001,9.0,4.0,13.0,2039652,45244,2084896,0.6235323008917472,2005,64.0,0.54,30.1,5.0,0.0,31.97,0.0,24.0,1.0,0.0
76001-2006,CALI,VALLE DEL CAUCA,2006,1,2006-01-25,76001,9.0,5.0,14.0,2054618,46087,2100705,0.6664429322536958,2005,58.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,10.0,4.0
76001-2007,CALI,VALLE DEL CAUCA,2007,2,2007-02-16,76001,6.0,7.0,13.0,2067628,46902,2114530,0.6147938312532808,2005,45.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,11.0,4.0
76001-2008,CALI,VALLE DEL CAUCA,2008,2,2008-02-14,76001,9.0,5.0,14.0,2077934,47627,2125561,0.6586496459052457,2005,32.0,0.52,28.5,7.4,0.0,0.0,2.0,35.0,0.0,0.0
76001-2009,CALI,VALLE DEL CAUCA,2009,2,2009-02-06,76001,5.0,1.0,6.0,2087602,48378,2135980,0.28090150656841356,2005,28.0,0.5,28.4,7.4,0.0,0.0,0.0,45.0,0.0,0.0
76001-2010,CALI,VALLE DEL CAUCA,2010,2,2010-02-18,76001,14.0,4.0,18.0,2097362,49173,2146535,0.8385607502323512,2010,45.0,0.53,26.1,6.4,0.0,0.0,0.0,20.0,0.0,0.0
76001-2011,CALI,VALLE DEL CAUCA,2011,1,2011-01-30,76001,19.0,8.0,27.0,2107023,49903,2156926,1.2517814704816022,2010,41.0,0.5,25.1,5.2,0.0,0.0,0.0,25.0,0.0,0.0
76001-2012,CALI,VALLE DEL CAUCA,2012,1,2012-01-10,76001,10.0,5.0,15.0,2115008,50617,2165625,0.6926406926406927,2010,45.0,0.52,23.1,5.3,0.0,0.0,0.0,12.0,3.0,0.0
76001-2013,CALI,VALLE DEL CAUCA,2013,1,2013-01-12,76001,15.0,5.0,20.0,2120964,51240,2172204,0.9207238362511071,2010,13.0,0.51,21.9,4.4,0.0,0.0,0.0,1.0,1.0,0.0
76001-2014,CALI,VALLE DEL CAUCA,2014,1,2014-01-10,76001,4.0,6.0,10.0,2126942,51900,2178842,0.45895939219089776,2010,1.0,0.49,19.1,3.3,0.0,0.0,0.0,1.0,0.0,0.0
76001-2015,CALI,VALLE DEL CAUCA,2015,1,2015-01-10,76001,6.0,0.0,6.0,2133982,52594,2186576,0.27440162153064884,2015,6.0,0.48,16.5,3.4,0.0,0.0,0.0,0.0,0.0,0.0
76001-2016,CALI,VALLE DEL CAUCA,2016,1,2016-01-03,76001,8.0,4.0,12.0,2142593,53322,2195915,0.5464692394742054,2015,4.0,0.48,15.4,3.2,0.0,0.0,0.0,1.0,0.0,0.0
76001-2017,CALI,VALLE DEL CAUCA,2017,1,2017-01-20,76001,6.0,13.0,19.0,2151547,54068,2205615,0.8614377395873714,2015,8.0,0.46,15.5,3.5,0.0,0.0,0.0,3.0,1.0,0.0
76001-2018,CALI,VALLE DEL CAUCA,2018,2,2018-02-01,76001,5.0,3.0,8.0,2172527,55115,2227642,0.3591241321540894,2015,2.0,0.46,15.7,3.4,0.31,11.9,0.0,0.0,0.0,0.0
76001-2019,CALI,VALLE DEL CAUCA,2019,1,2019-01-01,76001,4.0,0.0,4.0,2190363,51128,2241491,0.17845264602891558,2015,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
76001-2020,CALI,VALLE DEL CAUCA,2020,3,2020-03-19,76001,9.0,1.0,10.0,2217241,47186,2264427,0.4416128230232195,2020,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76001-2021,CALI,VALLE DEL CAUCA,2021,2,2021-02-06,76001,5.0,5.0,10.0,2224356,46937,2271293,0.44027785054592256,2020,7.0,0.49,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
76001-2022,CALI,VALLE DEL CAUCA,2022,5,2022-05-07,76001,8.0,5.0,13.0,2229598,46526,2276124,0.571146387455165,2020,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76001-2023,CALI,VALLE DEL CAUCA,2023,1,2023-01-18,76001,14.0,7.0,21.0,2234426,46096,2280522,0.9208418072704408,2020,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
76001-2024,CALI,VALLE DEL CAUCA,2024,3,2024-03-16,76001,10.0,1.0,11.0,2238220,45626,2283846,0.48164368350580555,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
76001-2025,CALI,VALLE DEL CAUCA,2025,2,2025-02-10,76001,5.0,1.0,6.0,2240018,45081,2285099,0.2625706807451231,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76020-2006,ALCALA,VALLE DEL CAUCA,2006,7,2006-07-03,76020,0.0,1.0,1.0,9839,4933,14772,6.769564040075819,2005,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
76020-2007,ALCALA,VALLE DEL CAUCA,2007,8,2007-08-10,76020,1.0,0.0,1.0,9898,4838,14736,6.7861020629750275,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76036-2003,ANDALUCIA,VALLE DEL CAUCA,2003,7,2003-07-04,76036,1.0,0.0,1.0,16024,5557,21581,4.633705574347806,2000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76036-2006,ANDALUCIA,VALLE DEL CAUCA,2006,4,2006-04-08,76036,1.0,0.0,1.0,16398,5477,21875,4.571428571428571,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76036-2008,ANDALUCIA,VALLE DEL CAUCA,2008,6,2008-06-26,76036,2.0,0.0,2.0,16592,5405,21997,9.092148929399464,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
76036-2019,ANDALUCIA,VALLE DEL CAUCA,2019,1,2019-01-12,76036,2.0,0.0,2.0,17556,4959,22515,8.882966910948257,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76036-2021,ANDALUCIA,VALLE DEL CAUCA,2021,3,2021-03-23,76036,1.0,0.0,1.0,17941,4934,22875,4.371584699453552,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76041-2002,ANSERMANUEVO,VALLE DEL CAUCA,2002,9,2002-09-02,76041,3.0,0.0,3.0,10019,9492,19511,15.375941776433807,2000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76041-2020,ANSERMANUEVO,VALLE DEL CAUCA,2020,11,2020-11-19,76041,1.0,0.0,1.0,10833,7134,17967,5.565759447876663,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76054-2000,ARGELIA,VALLE DEL CAUCA,2000,12,2000-12-18,76054,1.0,0.0,1.0,3469,4228,7697,12.992074834351046,2000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76100-2001,BOLIVAR,VALLE DEL CAUCA,2001,4,2001-04-17,76100,0.0,2.0,2.0,4213,13595,17808,11.230907457322552,2000,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
76100-2014,BOLIVAR,VALLE DEL CAUCA,2014,8,2014-08-19,76100,1.0,0.0,1.0,4393,12048,16441,6.082355087890031,2010,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
76109-1997,BUENAVENTURA,VALLE DEL CAUCA,1997,3,1997-03-01,76109,2.0,1.0,3.0,219427,49204,268631,1.1167735667141916,1995,37.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0
76109-1998,BUENAVENTURA,VALLE DEL CAUCA,1998,1,1998-01-11,76109,5.0,0.0,5.0,221078,50395,271473,1.8418037889587546,1995,29.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0
76109-1999,BUENAVENTURA,VALLE DEL CAUCA,1999,3,1999-03-01,76109,37.0,10.0,47.0,222574,51571,274145,17.144212004596106,1995,84.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0
76109-2000,BUENAVENTURA,VALLE DEL CAUCA,2000,1,2000-01-30,76109,10.0,23.0,33.0,223883,52760,276643,11.928731252914405,2000,151.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,5.0,58.0
76109-2001,BUENAVENTURA,VALLE DEL CAUCA,2001,1,2001-01-17,76109,12.0,21.0,33.0,225003,53919,278922,11.831264654634628,2000,157.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,8.0,22.0
76109-2002,BUENAVENTURA,VALLE DEL CAUCA,2002,1,2002-01-10,76109,9.0,8.0,17.0,225954,55064,281018,6.049434555793579,2000,114.0,0.0,0.0,0.0,0.0,0.0,66.0,58.0,4.0,21.0
76109-2003,BUENAVENTURA,VALLE DEL CAUCA,2003,2,2003-02-26,76109,5.0,9.0,14.0,226836,56214,283050,4.946122593181417,2000,113.0,0.0,0.0,0.0,0.0,0.0,32.0,49.0,9.0,49.0
76109-2004,BUENAVENTURA,VALLE DEL CAUCA,2004,3,2004-03-10,76109,9.0,7.0,16.0,227729,57389,285118,5.611711642197266,2000,153.0,0.0,0.0,0.0,0.0,0.0,44.0,78.0,11.0,17.0
76109-2005,BUENAVENTURA,VALLE DEL CAUCA,2005,1,2005-01-15,76109,2.0,2.0,4.0,228754,58624,287378,1.391894995441544,2005,110.0,0.0,0.0,0.0,0.0,66.53,10.0,80.0,10.0,18.0
76109-2006,BUENAVENTURA,VALLE DEL CAUCA,2006,4,2006-04-26,76109,6.0,6.0,12.0,229698,59863,289561,4.144204502678192,2005,137.0,0.0,0.0,0.0,0.0,0.0,149.0,40.0,20.0,0.0
76109-2007,BUENAVENTURA,VALLE DEL CAUCA,2007,1,2007-01-30,76109,3.0,2.0,5.0,230426,61068,291494,1.7153011725798815,2005,119.0,0.0,0.0,0.0,0.0,0.0,400.0,83.0,26.0,0.0
76109-2008,BUENAVENTURA,VALLE DEL CAUCA,2008,4,2008-04-03,76109,2.0,3.0,5.0,230876,62191,293067,1.7060945108115209,2005,58.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,11.0,0.0
76109-2009,BUENAVENTURA,VALLE DEL CAUCA,2009,3,2009-03-31,76109,3.0,0.0,3.0,231266,63288,294554,1.0184889697644575,2005,26.0,0.0,0.0,0.0,0.0,0.0,794.0,37.0,10.0,0.0
76109-2010,BUENAVENTURA,VALLE DEL CAUCA,2010,1,2010-01-16,76109,3.0,1.0,4.0,231678,64402,296080,1.3509862199405567,2010,25.0,0.0,0.0,0.0,0.0,0.0,558.0,40.0,6.0,0.0
76109-2011,BUENAVENTURA,VALLE DEL CAUCA,2011,5,2011-05-05,76109,1.0,2.0,3.0,232097,65496,297593,1.0080882278817043,2010,14.0,0.0,0.0,0.0,0.0,0.0,842.0,30.0,6.0,0.0
76109-2012,BUENAVENTURA,VALLE DEL CAUCA,2012,2,2012-02-25,76109,0.0,3.0,3.0,232354,66552,298906,1.0036600135159548,2010,7.0,0.0,0.0,0.0,0.0,0.0,422.0,27.0,5.0,0.0
76109-2013,BUENAVENTURA,VALLE DEL CAUCA,2013,1,2013-01-11,76109,3.0,3.0,6.0,232378,67526,299904,2.0006402048655567,2010,7.0,0.0,0.0,0.0,0.0,0.0,338.0,13.0,5.0,0.0
76109-2014,BUENAVENTURA,VALLE DEL CAUCA,2014,1,2014-01-13,76109,7.0,3.0,10.0,232429,68466,300895,3.3234184682364276,2010,24.0,0.0,0.0,0.0,0.0,0.0,539.0,12.0,2.0,0.0
76109-2015,BUENAVENTURA,VALLE DEL CAUCA,2015,1,2015-01-14,76109,2.0,4.0,6.0,232604,69495,302099,1.9861038930946477,2015,12.0,0.0,0.0,0.0,0.0,0.0,627.86,3.0,2.0,0.0
76109-2016,BUENAVENTURA,VALLE DEL CAUCA,2016,2,2016-02-07,76109,0.0,3.0,3.0,232974,70542,303516,0.9884157672083185,2015,5.0,0.0,0.0,0.0,0.0,0.0,680.47,1.0,0.0,0.0
76109-2017,BUENAVENTURA,VALLE DEL CAUCA,2017,1,2017-01-10,76109,5.0,0.0,5.0,233380,71623,305003,1.6393281377560218,2015,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
76109-2018,BUENAVENTURA,VALLE DEL CAUCA,2018,5,2018-05-05,76109,1.0,1.0,2.0,235064,73124,308188,0.6489545342453308,2015,5.0,0.0,0.0,0.0,2.99,41.0,987.23,4.0,0.0,0.0
76109-2019,BUENAVENTURA,VALLE DEL CAUCA,2019,1,2019-01-19,76109,3.0,1.0,4.0,236992,73202,310194,1.2895155934673141,2015,1.0,0.0,0.0,0.0,0.0,0.0,918.49,1.0,3.0,0.0
76109-2020,BUENAVENTURA,VALLE DEL CAUCA,2020,3,2020-03-17,76109,5.0,1.0,6.0,243275,74606,317881,1.8874987809903707,2020,2.0,0.0,0.0,0.0,0.0,0.0,907.79,0.0,9.0,0.0
76109-2021,BUENAVENTURA,VALLE DEL CAUCA,2021,4,2021-04-04,76109,5.0,3.0,8.0,246515,74801,321316,2.4897608584695443,2020,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
76109-2022,BUENAVENTURA,VALLE DEL CAUCA,2022,2,2022-02-08,76109,7.0,0.0,7.0,248090,74221,322311,2.171815420510004,2020,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0
76109-2023,BUENAVENTURA,VALLE DEL CAUCA,2023,1,2023-01-03,76109,6.0,1.0,7.0,249730,73630,323360,2.164769915883226,2020,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0
76109-2025,BUENAVENTURA,VALLE DEL CAUCA,2025,1,2025-01-31,76109,3.0,0.0,3.0,252114,72530,324644,0.9240891561217826,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76111-1996,GUADALAJARA DE BUGA,VALLE DEL CAUCA,1996,4,1996-04-09,76111,1.0,1.0,2.0,107101,14255,121356,1.6480437720425856,1995,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76111-1997,GUADALAJARA DE BUGA,VALLE DEL CAUCA,1997,5,1997-05-06,76111,3.0,0.0,3.0,107724,14367,122091,2.4571835761849767,1995,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
76111-1998,GUADALAJARA DE BUGA,VALLE DEL CAUCA,1998,5,1998-05-31,76111,0.0,11.0,11.0,108272,14498,122770,8.959843610002444,1995,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
76111-1999,GUADALAJARA DE BUGA,VALLE DEL CAUCA,1999,5,1999-05-18,76111,2.0,2.0,4.0,108730,14603,123333,3.243252008789213,1995,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,15.0
76111-2000,GUADALAJARA DE BUGA,VALLE DEL CAUCA,2000,3,2000-03-14,76111,2.0,2.0,4.0,109102,14722,123824,3.230391523452642,2000,33.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,16.0
76111-2002,GUADALAJARA DE BUGA,VALLE DEL CAUCA,2002,6,2002-06-23,76111,1.0,0.0,1.0,109613,14988,124601,0.8025617771927994,2000,22.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,0.0
76111-2003,GUADALAJARA DE BUGA,VALLE DEL CAUCA,2003,3,2003-03-18,76111,1.0,2.0,3.0,109802,15134,124936,2.4012294294678878,2000,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0
76111-2004,GUADALAJARA DE BUGA,VALLE DEL CAUCA,2004,4,2004-04-09,76111,2.0,2.0,4.0,110011,15245,125256,3.193459794341189,2000,18.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,4.0
76111-2011,GUADALAJARA DE BUGA,VALLE DEL CAUCA,2011,3,2011-03-04,76111,2.0,0.0,2.0,110748,15994,126742,1.5780088684098403,2010,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
76111-2016,GUADALAJARA DE BUGA,VALLE DEL CAUCA,2016,9,2016-09-06,76111,1.0,0.0,1.0,110277,16314,126591,0.7899455727500376,2015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76111-2017,GUADALAJARA DE BUGA,VALLE DEL CAUCA,2017,8,2017-08-30,76111,1.0,0.0,1.0,110302,16367,126669,0.7894591415421295,2015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
76113-2000,BUGALAGRANDE,VALLE DEL CAUCA,2000,6,2000-06-29,76113,1.0,1.0,2.0,11933,13375,25308,7.90263948158685,2000,18.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
76113-2002,BUGALAGRANDE,VALLE DEL CAUCA,2002,4,2002-04-09,76113,1.0,0.0,1.0,12057,13251,25308,3.951319740793425,2000,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
76113-2021,BUGALAGRANDE,VALLE DEL CAUCA,2021,8,2021-08-16,76113,0.0,2.0,2.0,13438,12362,25800,7.7519379844961245,2020,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
76113-2024,BUGALAGRANDE,VALLE DEL CAUCA,2024,7,2024-07-07,76113,2.0,0.0,2.0,13962,12159,26121,7.656674706175108,2020,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76122-1997,CAICEDONIA,VALLE DEL CAUCA,1997,2,1997-02-19,76122,2.0,0.0,2.0,26658,7525,34183,5.850861539361671,1995,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
76122-2000,CAICEDONIA,VALLE DEL CAUCA,2000,6,2000-06-19,76122,2.0,5.0,7.0,26428,7204,33632,20.81351094196004,2000,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,7.0
